doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
147635998.txt,False,False,False,False,False,True,False
11746154.txt,False,False,False,False,False,True,False
46300083.txt,False,False,False,False,False,True,False
2717157.txt,False,False,False,False,False,False,False
228596935.txt,False,False,False,False,False,True,False
169876084.txt,False,False,False,False,False,True,False
14373178.txt,False,False,False,False,False,True,False
170623678.txt,False,False,False,False,False,True,False
149682572.txt,False,False,False,False,False,True,False
128745009.txt,False,False,False,False,False,True,False
74779061.txt,False,False,False,False,False,False,False
11061842.txt,False,False,False,False,False,True,False
172859682.txt,False,False,False,False,False,True,True
149156803.txt,False,False,False,False,False,True,False
57216492.txt,False,False,False,False,False,False,False
154660174.txt,False,False,False,False,False,True,False
157467063.txt,False,False,False,False,False,True,False
275246306.txt,False,False,False,False,False,True,False
158697944.txt,False,False,False,False,False,True,False
14081756.txt,False,False,False,False,False,True,False
39823764.txt,False,False,False,False,False,True,False
155141576.txt,False,False,False,False,False,True,False
151411312.txt,False,False,False,False,False,True,False
162932405.txt,False,False,False,False,False,True,False
108569317.txt,False,False,False,False,False,False,False
123452354.txt,False,False,False,False,False,True,True
45975778.txt,False,False,False,False,False,True,False
152386048.txt,False,False,False,False,False,True,False
148766660.txt,False,False,False,False,False,True,False
275374964.txt,False,False,False,False,False,True,False
84123564.txt,False,False,False,False,False,False,False
82351326.txt,False,False,False,False,False,False,False
52704208.txt,False,False,False,False,False,False,False
89850562.txt,False,False,False,False,False,True,False
7648476.txt,False,False,False,False,False,True,False
86575079.txt,False,False,False,False,False,False,False
84086591.txt,False,False,False,False,False,False,False
268482059.txt,False,False,False,False,False,True,False
158150957.txt,False,False,False,False,False,True,False
13935841.txt,False,False,False,False,False,True,False
71201425.txt,False,False,False,False,False,True,False
45941401.txt,False,False,False,False,False,True,False
11747362.txt,False,False,False,False,False,True,True
41792219.txt,False,False,False,False,False,True,False
86344053.txt,False,False,False,False,False,True,False
7570585.txt,False,False,False,False,False,True,False
86568055.txt,False,False,False,False,False,False,False
125437213.txt,False,False,False,False,False,True,False
157408876.txt,False,False,False,False,False,True,False
275302958.txt,False,False,False,False,False,True,False
42505036.txt,False,False,False,False,False,False,False
168205321.txt,False,False,False,False,False,True,False
112009502.txt,False,False,False,False,False,False,False
168487894.txt,False,False,False,False,False,True,False
77971659.txt,False,False,False,False,False,False,False
133109147.txt,False,False,False,False,False,True,False
88998385.txt,False,False,False,False,False,False,False
159096185.txt,False,False,False,False,False,True,False
46130830.txt,False,False,False,False,False,True,False
46776250.txt,False,False,False,False,False,True,False
86590322.txt,False,False,False,False,False,False,False
82321000.txt,False,False,False,False,False,False,False
126363988.txt,False,False,False,False,False,True,False
46483689.txt,False,False,False,False,False,True,False
152350714.txt,False,False,False,False,False,True,False
11544786.txt,False,False,False,False,False,True,False
37083194.txt,False,False,False,False,False,True,False
154786400.txt,False,False,False,False,False,True,False
193682.txt,False,False,False,False,False,True,False
123452587.txt,False,False,False,False,False,True,False
161524260.txt,False,False,False,False,False,True,False
46396116.txt,False,False,False,False,False,True,False
130795850.txt,False,False,False,False,False,True,False
158681905.txt,False,False,False,False,False,True,False
122479151.txt,False,False,False,False,False,False,False
131816869.txt,False,False,False,False,False,True,False
145352273.txt,False,False,False,False,False,True,False
155254748.txt,False,False,False,False,False,True,False
68639864.txt,False,False,False,False,False,False,False
276257650.txt,False,False,False,False,False,True,False
275677379.txt,False,False,False,False,False,True,False
128205901.txt,False,False,False,False,False,True,False
46711981.txt,False,False,False,False,False,True,False
129110042.txt,False,False,False,False,False,True,False
96736999.txt,False,False,False,False,False,False,True
170278519.txt,False,False,False,False,False,True,False
46082624.txt,False,False,False,False,False,True,False
137625841.txt,False,False,False,False,False,True,False
168947017.txt,False,False,False,False,False,True,True
151782687.txt,False,False,False,False,False,True,False
158250639.txt,False,False,False,False,False,True,False
160190138.txt,False,False,False,False,False,True,False
63330830.txt,False,False,False,False,False,False,False
125039836.txt,False,False,False,False,False,True,False
99291567.txt,False,False,False,False,False,False,False
130209407.txt,False,False,False,False,False,True,False
153403117.txt,False,False,False,False,False,True,False
68602981.txt,False,False,False,False,False,True,False
128590092.txt,False,False,False,False,False,True,False
82305610.txt,False,False,False,False,False,False,False
11374693.txt,False,False,False,False,False,True,False
134394284.txt,False,False,False,False,False,True,False
97644420.txt,False,False,False,False,False,False,False
112493525.txt,False,False,False,False,False,False,False
98822040.txt,False,False,False,False,False,False,False
275743295.txt,False,False,False,False,False,True,False
165816844.txt,False,False,False,False,False,True,False
158686329.txt,False,False,False,False,False,True,False
129493417.txt,False,False,False,False,False,True,False
47113817.txt,False,False,False,False,False,True,False
82298826.txt,False,False,False,False,False,False,False
41054959.txt,False,False,False,False,False,True,False
160933931.txt,False,False,False,False,False,True,False
150844672.txt,False,False,False,False,False,True,False
11369580.txt,False,False,False,False,False,True,False
134183243.txt,False,False,False,False,False,True,False
7767084.txt,False,False,False,False,False,False,False
138245395.txt,False,False,False,False,False,True,False
138025831.txt,False,False,False,False,False,True,True
132978357.txt,False,False,False,False,False,False,False
63320806.txt,False,False,False,False,False,False,False
150417950.txt,False,False,False,False,False,True,False
150841719.txt,False,False,False,False,False,True,False
69949519.txt,False,False,False,False,False,False,False
150010869.txt,False,False,False,False,False,True,False
126867607.txt,False,False,False,False,False,False,False
86572524.txt,False,False,False,False,False,False,True
158062420.txt,False,False,False,False,False,True,False
10186368.txt,False,False,False,False,False,True,True
160817986.txt,False,False,False,False,False,True,True
11363281.txt,False,False,False,False,False,True,False
290329268.txt,False,False,False,False,False,True,False
275744848.txt,False,False,False,False,False,True,False
68206429.txt,False,False,False,False,False,False,False
2944285.txt,False,False,False,False,False,True,False
42011628.txt,False,False,False,False,False,True,False
125990910.txt,False,False,False,False,False,True,True
291812719.txt,False,False,False,False,False,True,False
37047689.txt,False,False,False,False,False,True,False
166613573.txt,False,False,False,False,False,True,False
268505789.txt,False,False,False,False,False,True,False
148779199.txt,False,False,False,False,False,True,False
74111685.txt,False,False,False,False,False,False,False
86581755.txt,False,False,False,False,False,False,True
129447118.txt,False,False,False,False,False,True,False
